aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5
geometric,49,0.0,full,2,real_all,0.5953689517614339,0.2631578947368421,0.3157894736842105,0.36842105263157887,0.0,0.05263157894736842
arithmetic,49,0.0,full,2,real_all,0.638900182520878,0.2631578947368421,0.3157894736842105,0.36842105263157887,0.0,0.05263157894736842
geometric,50,0.0,full,2,real_all,0.5152927703392357,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.0,0.2105263157894737
arithmetic,50,0.0,full,2,real_all,0.5433147261794364,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.0,0.2105263157894737
geometric,51,0.0,full,2,real_all,0.516043368066161,0.2777777777777778,0.38888888888888884,0.16666666666666666,0.0,0.16666666666666666
arithmetic,51,0.0,full,2,real_all,0.5456118124761999,0.2777777777777778,0.38888888888888884,0.16666666666666666,0.0,0.16666666666666666
geometric,52,0.0,full,2,real_all,0.5168835653461265,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.0,0.11764705882352942
arithmetic,52,0.0,full,2,real_all,0.5481791442196413,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.0,0.11764705882352942
geometric,53,0.0,full,2,real_all,0.5178304225477438,0.3125,0.43749999999999994,0.18749999999999997,0.0,0.0625
arithmetic,53,0.0,full,2,real_all,0.5510673924310128,0.3125,0.43749999999999994,0.18749999999999997,0.0,0.0625
geometric,54,0.0,full,2,real_all,0.5320654685549759,0.2631578947368421,0.36842105263157887,0.21052631578947367,0.0,0.15789473684210525
arithmetic,54,0.0,full,2,real_all,0.5654500908571162,0.2631578947368421,0.36842105263157887,0.21052631578947367,0.0,0.15789473684210525
geometric,55,0.0,full,2,real_all,0.5337895413603825,0.2777777777777778,0.38888888888888884,0.22222222222222224,0.0,0.11111111111111112
arithmetic,55,0.0,full,2,real_all,0.568976919635973,0.2777777777777778,0.38888888888888884,0.22222222222222224,0.0,0.11111111111111112
geometric,56,0.0,full,2,real_all,0.5357230582101733,0.2941176470588235,0.41176470588235287,0.23529411764705882,0.0,0.058823529411764705
arithmetic,56,0.0,full,2,real_all,0.5729186694476361,0.2941176470588235,0.41176470588235287,0.23529411764705882,0.0,0.058823529411764705
geometric,57,0.0,full,2,real_all,0.5493841154461673,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.0,0.10526315789473685
arithmetic,57,0.0,full,2,real_all,0.5875854555347961,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.0,0.10526315789473685
geometric,58,0.0,full,2,real_all,0.5521459863605821,0.2777777777777778,0.38888888888888884,0.2777777777777778,0.0,0.05555555555555556
arithmetic,58,0.0,full,2,real_all,0.592342026795746,0.2777777777777778,0.38888888888888884,0.2777777777777778,0.0,0.05555555555555556
geometric,59,0.0,full,2,real_all,0.567266481555891,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.0,0.052631578947368425
arithmetic,59,0.0,full,2,real_all,0.6097208202124756,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.0,0.052631578947368425
geometric,60,0.0,full,2,real_all,0.5654971642809028,0.37499999999999994,0.18749999999999997,0.18749999999999997,0.0,0.25
arithmetic,60,0.0,full,2,real_all,0.5902856238238382,0.37499999999999994,0.18749999999999997,0.18749999999999997,0.0,0.25
geometric,61,0.0,full,2,real_all,0.5820142641873098,0.35294117647058826,0.17647058823529413,0.23529411764705888,0.0,0.23529411764705888
arithmetic,61,0.0,full,2,real_all,0.6098299460526484,0.35294117647058826,0.17647058823529413,0.23529411764705888,0.0,0.23529411764705888
geometric,62,0.0,full,2,real_all,0.5874214123250092,0.375,0.1875,0.25000000000000006,0.0,0.1875
arithmetic,62,0.0,full,2,real_all,0.6165713693785828,0.375,0.1875,0.25000000000000006,0.0,0.1875
geometric,63,0.0,full,2,real_all,0.5971007017784387,0.33333333333333337,0.16666666666666669,0.2777777777777778,0.0,0.22222222222222227
arithmetic,63,0.0,full,2,real_all,0.6272026769227019,0.33333333333333337,0.16666666666666669,0.2777777777777778,0.0,0.22222222222222227
geometric,64,0.0,full,2,real_all,0.6032276559684701,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.0,0.17647058823529413
arithmetic,64,0.0,full,2,real_all,0.6345694712806433,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.0,0.17647058823529413
geometric,65,0.0,full,2,real_all,0.610195660479922,0.375,0.1875,0.3125,0.0,0.12500000000000003
arithmetic,65,0.0,full,2,real_all,0.6428571149333275,0.375,0.1875,0.3125,0.0,0.12500000000000003
geometric,66,0.0,full,2,real_all,0.610930271416816,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.0,0.2105263157894737
arithmetic,66,0.0,full,2,real_all,0.6427466992801181,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.0,0.2105263157894737
geometric,67,0.0,full,2,real_all,0.6176343491103871,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666
arithmetic,67,0.0,full,2,real_all,0.6505677840824748,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666
geometric,68,0.0,full,2,real_all,0.6252142384058581,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352942
arithmetic,68,0.0,full,2,real_all,0.6593089965086384,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352942
geometric,69,0.0,full,2,real_all,0.6338528631341759,0.37499999999999994,0.18749999999999997,0.37499999999999994,0.0,0.0625
arithmetic,69,0.0,full,4,real_all,0.6691428604880724,0.37499999999999994,0.18749999999999997,0.37499999999999994,0.0,0.0625
geometric,70,0.0,full,2,real_all,0.6308159551740101,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.0,0.15789473684210525
arithmetic,70,0.0,full,2,real_all,0.6648820639577978,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.0,0.15789473684210525
geometric,71,0.0,full,2,real_all,0.6388741263656416,0.33333333333333337,0.16666666666666669,0.3888888888888889,0.0,0.11111111111111113
arithmetic,71,0.0,full,2,real_all,0.6739328912422481,0.33333333333333337,0.16666666666666669,0.3888888888888889,0.0,0.11111111111111113
geometric,72,0.0,full,2,real_all,0.6480021929330254,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.0,0.05882352941176471
arithmetic,72,0.0,full,4,real_all,0.6840485217366333,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.0,0.05882352941176471
geometric,73,0.0,full,2,real_all,0.5513966093867466,0.3529411764705882,0.23529411764705882,0.1764705882352941,0.0,0.23529411764705882
arithmetic,73,0.0,full,2,real_all,0.5772177175903161,0.3529411764705882,0.23529411764705882,0.1764705882352941,0.0,0.23529411764705882
geometric,74,0.0,full,2,real_all,0.5546428127970149,0.37499999999999994,0.25,0.18749999999999997,0.0,0.18749999999999997
arithmetic,74,0.0,full,2,real_all,0.5819208766373549,0.37499999999999994,0.25,0.18749999999999997,0.0,0.18749999999999997
geometric,75,0.0,full,2,real_all,0.5673903006942023,0.33333333333333337,0.22222222222222227,0.22222222222222227,0.0,0.22222222222222227
arithmetic,75,0.0,full,2,real_all,0.5964022389304994,0.33333333333333337,0.22222222222222227,0.22222222222222227,0.0,0.22222222222222227
geometric,76,0.0,full,2,real_all,0.5714940417375798,0.35294117647058826,0.23529411764705885,0.23529411764705885,0.0,0.17647058823529413
arithmetic,76,0.0,full,2,real_all,0.6019572428183113,0.35294117647058826,0.23529411764705885,0.23529411764705885,0.0,0.17647058823529413
geometric,77,0.0,full,2,real_all,0.5761462391123452,0.375,0.25000000000000006,0.25000000000000006,0.0,0.12500000000000003
arithmetic,77,0.0,full,2,real_all,0.6082066221920998,0.375,0.25000000000000006,0.25000000000000006,0.0,0.12500000000000003
geometric,78,0.0,full,2,real_all,0.582093279330882,0.3157894736842105,0.2105263157894737,0.2631578947368421,0.0,0.2105263157894737
arithmetic,78,0.0,full,2,real_all,0.6135673369717158,0.3157894736842105,0.2105263157894737,0.2631578947368421,0.0,0.2105263157894737
geometric,79,0.0,full,2,real_all,0.5869022394665435,0.3333333333333333,0.22222222222222224,0.2777777777777778,0.0,0.16666666666666666
arithmetic,79,0.0,full,2,real_all,0.6197673460902723,0.3333333333333333,0.22222222222222224,0.2777777777777778,0.0,0.16666666666666666
geometric,80,0.0,full,2,real_all,0.5923239899947867,0.35294117647058826,0.23529411764705885,0.29411764705882354,0.0,0.11764705882352942
arithmetic,80,0.0,full,2,real_all,0.6266967680463064,0.35294117647058826,0.23529411764705885,0.29411764705882354,0.0,0.11764705882352942
geometric,81,0.0,full,2,real_all,0.5984833503373691,0.37499999999999994,0.25,0.3125,0.0,0.0625
arithmetic,81,0.0,full,4,real_all,0.6344923677468444,0.37499999999999994,0.25,0.3125,0.0,0.0625
geometric,82,0.0,full,2,real_all,0.6010403235543045,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.0,0.15789473684210525
arithmetic,82,0.0,full,2,real_all,0.6357027016493955,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.0,0.15789473684210525
geometric,83,0.0,full,2,real_all,0.6070851727098685,0.3333333333333333,0.22222222222222224,0.3333333333333333,0.0,0.11111111111111112
arithmetic,83,0.0,full,2,real_all,0.6431324532500454,0.3333333333333333,0.22222222222222224,0.3333333333333333,0.0,0.11111111111111112
geometric,84,0.0,full,2,real_all,0.6139131530691396,0.3529411764705882,0.23529411764705882,0.3529411764705882,0.0,0.058823529411764705
arithmetic,84,0.0,full,4,real_all,0.6514362932743013,0.3529411764705882,0.23529411764705882,0.3529411764705882,0.0,0.058823529411764705
geometric,85,0.0,full,2,real_all,0.6206040910720022,0.3157894736842105,0.2105263157894737,0.3684210526315789,0.0,0.10526315789473685
arithmetic,85,0.0,full,2,real_all,0.6578380663270753,0.3157894736842105,0.2105263157894737,0.3684210526315789,0.0,0.10526315789473685
geometric,86,0.0,full,2,real_all,0.6279621751983113,0.3333333333333333,0.22222222222222224,0.38888888888888884,0.0,0.05555555555555556
arithmetic,86,0.0,full,4,real_all,0.6664975604098184,0.3333333333333333,0.22222222222222224,0.38888888888888884,0.0,0.05555555555555556
geometric,87,0.0,full,2,real_all,0.5391582229982269,0.33333333333333326,0.27777777777777773,0.16666666666666663,0.0,0.2222222222222222
arithmetic,87,0.0,full,2,real_all,0.5656018009382968,0.33333333333333326,0.27777777777777773,0.16666666666666663,0.0,0.2222222222222222
geometric,88,0.0,full,2,real_all,0.5414298175987905,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.0,0.1764705882352941
arithmetic,88,0.0,full,2,real_all,0.5693450143559792,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.0,0.1764705882352941
geometric,89,0.0,full,2,real_all,0.5439968035535088,0.37499999999999994,0.3125,0.18749999999999997,0.0,0.125
arithmetic,89,0.0,full,2,real_all,0.5735561294508719,0.37499999999999994,0.3125,0.18749999999999997,0.0,0.125
geometric,90,0.0,full,2,real_all,0.5546174444039077,0.3157894736842105,0.2631578947368421,0.2105263157894737,0.0,0.2105263157894737
arithmetic,90,0.0,full,2,real_all,0.5843879746633134,0.3157894736842105,0.2631578947368421,0.2105263157894737,0.0,0.2105263157894737
geometric,91,0.0,full,2,real_all,0.557699291153383,0.3333333333333333,0.2777777777777778,0.22222222222222224,0.0,0.16666666666666666
arithmetic,91,0.0,full,2,real_all,0.5889669080980698,0.3333333333333333,0.2777777777777778,0.22222222222222224,0.0,0.16666666666666666
geometric,92,0.0,full,2,real_all,0.5611639779956374,0.35294117647058826,0.29411764705882354,0.23529411764705885,0.0,0.11764705882352942
arithmetic,92,0.0,full,2,real_all,0.5940845395839743,0.35294117647058826,0.29411764705882354,0.23529411764705885,0.0,0.11764705882352942
geometric,93,0.0,full,2,real_all,0.5650874855403484,0.37499999999999994,0.3125,0.25,0.0,0.0625
arithmetic,93,0.0,full,4,real_all,0.5998418750056167,0.37499999999999994,0.3125,0.25,0.0,0.0625
geometric,94,0.0,full,2,real_all,0.5726701545439077,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.0,0.15789473684210525
arithmetic,94,0.0,full,2,real_all,0.606523339340993,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.0,0.15789473684210525
geometric,95,0.0,full,2,real_all,0.5768779665890559,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.0,0.11111111111111112
arithmetic,95,0.0,full,2,real_all,0.612332015257843,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.0,0.11111111111111112
geometric,96,0.0,full,2,real_all,0.5816174136778678,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.0,0.058823529411764705
arithmetic,96,0.0,full,4,real_all,0.6188240648119693,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.0,0.058823529411764705
geometric,97,0.0,full,2,real_all,0.591310477545146,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684
arithmetic,97,0.0,full,2,real_all,0.6286587040186729,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684
geometric,98,0.0,full,2,real_all,0.5967161759300098,0.33333333333333326,0.27777777777777773,0.33333333333333326,0.0,0.05555555555555555
arithmetic,98,0.0,full,4,real_all,0.6356971224176159,0.33333333333333326,0.27777777777777773,0.33333333333333326,0.0,0.05555555555555555
geometric,99,0.0,full,2,real_all,0.6105575401133646,0.3157894736842105,0.2631578947368421,0.36842105263157887,0.0,0.05263157894736842
arithmetic,99,0.0,full,4,real_all,0.6507940686963525,0.3157894736842105,0.2631578947368421,0.36842105263157887,0.0,0.05263157894736842
geometric,100,0.0,full,2,real_all,0.5284385176044454,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0,0.2105263157894737
arithmetic,100,0.0,full,2,real_all,0.5552086123549109,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0,0.2105263157894737
geometric,101,0.0,full,2,real_all,0.5299494165087713,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
arithmetic,101,0.0,full,2,real_all,0.5581664701058675,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
geometric,102,0.0,full,2,real_all,0.5316431809602373,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
arithmetic,102,0.0,full,2,real_all,0.5614723111216423,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
geometric,103,0.0,full,2,real_all,0.5335551375561383,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
arithmetic,103,0.0,full,4,real_all,0.5651913822643889,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
geometric,104,0.0,full,2,real_all,0.5456391078155547,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
arithmetic,104,0.0,full,2,real_all,0.5773439770325908,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
geometric,105,0.0,full,2,real_all,0.5481738037686623,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
arithmetic,105,0.0,full,2,real_all,0.5815315772656405,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
geometric,106,0.0,full,2,real_all,0.5510206357400436,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
arithmetic,106,0.0,full,4,real_all,0.5862118363496371,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
geometric,107,0.0,full,2,real_all,0.5633995745189222,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
arithmetic,107,0.0,full,2,real_all,0.5994793417102706,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
geometric,108,0.0,full,2,real_all,0.5670249079955922,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
arithmetic,108,0.0,full,3,real_all,0.6048966844254136,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
geometric,109,0.0,full,2,real_all,0.5817381416058643,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
arithmetic,109,0.0,full,3,real_all,0.6216147063879501,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
geometric,110,0.0,full,2,real_all,0.5198839744230598,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
arithmetic,110,0.0,full,2,real_all,0.5481646147241884,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
geometric,111,0.0,full,2,real_all,0.5208978961615703,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
arithmetic,111,0.0,full,2,real_all,0.550731139273438,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
geometric,112,0.0,full,2,real_all,0.5220334430693739,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
arithmetic,112,0.0,full,3,real_all,0.5535996078873052,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
geometric,113,0.0,full,2,real_all,0.536806115605939,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
arithmetic,113,0.0,full,2,real_all,0.5702999794018682,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
geometric,114,0.0,full,2,real_all,0.5388110114265133,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
arithmetic,114,0.0,full,3,real_all,0.574096246433211,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
geometric,115,0.0,full,2,real_all,0.5542790698092257,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
arithmetic,115,0.0,full,3,real_all,0.592435344079548,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
geometric,116,0.0,full,2,real_all,0.5671417453343806,0.41176470588235287,0.1764705882352941,0.1764705882352941,0.0,0.23529411764705882
